Name,Team,Position,Height(inches),Weight(lbs),Age,code,Team,Payroll(millions),Wins
Dioner Navarro, TB, Catcher,70,190,23.06,BOS,Red Sox,173.18,69
Dioner Navarro, TB, Catcher,70,190,23.06,CLE,Indians,78.43,68
Dioner Navarro, TB, Catcher,70,190,23.06,MIN,Twins,94.08,66
Dioner Navarro, TB, Catcher,70,190,23.06,COL,Rockies,78.06,64
Dioner Navarro, TB, Catcher,70,190,23.06,CHC,Cubs,88.19,61
Dioner Navarro, TB, Catcher,70,190,23.06,HOU,Astros,60.65,55
Gregg Zaun, TOR, Catcher,70,190,35.88,WAS,Nationals,81.34,98
Gregg Zaun, TOR, Catcher,70,190,35.88,CIN,Reds,82.2,97
Gregg Zaun, TOR, Catcher,70,190,35.88,NYY,Yankees,197.96,95
Gregg Zaun, TOR, Catcher,70,190,35.88,SF,Giants,117.62,94
Gregg Zaun, TOR, Catcher,70,190,35.88,ATL,Braves,83.31,94
Gregg Zaun, TOR, Catcher,70,190,35.88,OAK,Athletics,55.37,94
Gregg Zaun, TOR, Catcher,70,190,35.88,TEX,Rangers,120.51,93
Gregg Zaun, TOR, Catcher,70,190,35.88,BAL,Orioles,81.43,93
Gregg Zaun, TOR, Catcher,70,190,35.88,TB,Rays,64.17,90
Gregg Zaun, TOR, Catcher,70,190,35.88,ANA,Angels,154.49,89
Gregg Zaun, TOR, Catcher,70,190,35.88,DET,Tigers,132.3,88
Gregg Zaun, TOR, Catcher,70,190,35.88,STL,Cardinals,110.3,88
Gregg Zaun, TOR, Catcher,70,190,35.88,LA,Dodgers,95.14,86
Gregg Zaun, TOR, Catcher,70,190,35.88,CWS,White Sox,96.92,85
Gregg Zaun, TOR, Catcher,70,190,35.88,MLW,Brewers,97.65,83
Gregg Zaun, TOR, Catcher,70,190,35.88,PHI,Phillies,174.54,81
Gregg Zaun, TOR, Catcher,70,190,35.88,ARZ,Diamondbacks,74.28,81
Gregg Zaun, TOR, Catcher,70,190,35.88,PIT,Pirates,63.43,79
Gregg Zaun, TOR, Catcher,70,190,35.88,SD,Padres,55.24,76
Gregg Zaun, TOR, Catcher,70,190,35.88,SEA,Mariners,81.97,75
Gregg Zaun, TOR, Catcher,70,190,35.88,NYM,Mets,93.35,74
Gregg Zaun, TOR, Catcher,70,190,35.88,TOR,Blue Jays,75.48,73
Gregg Zaun, TOR, Catcher,70,190,35.88,KC,Royals,60.91,72
Gregg Zaun, TOR, Catcher,70,190,35.88,FLA,Marlins,118.07,69
Gregg Zaun, TOR, Catcher,70,190,35.88,BOS,Red Sox,173.18,69
Gregg Zaun, TOR, Catcher,70,190,35.88,CLE,Indians,78.43,68
Gregg Zaun, TOR, Catcher,70,190,35.88,MIN,Twins,94.08,66
Gregg Zaun, TOR, Catcher,70,190,35.88,COL,Rockies,78.06,64
Gregg Zaun, TOR, Catcher,70,190,35.88,CHC,Cubs,88.19,61
Gregg Zaun, TOR, Catcher,70,190,35.88,HOU,Astros,60.65,55
Travis Hafner, CLE, Designated Hitter,75,240,29.74,WAS,Nationals,81.34,98
Travis Hafner, CLE, Designated Hitter,75,240,29.74,CIN,Reds,82.2,97
Travis Hafner, CLE, Designated Hitter,75,240,29.74,NYY,Yankees,197.96,95
Travis Hafner, CLE, Designated Hitter,75,240,29.74,SF,Giants,117.62,94
Travis Hafner, CLE, Designated Hitter,75,240,29.74,ATL,Braves,83.31,94
Travis Hafner, CLE, Designated Hitter,75,240,29.74,OAK,Athletics,55.37,94
Travis Hafner, CLE, Designated Hitter,75,240,29.74,TEX,Rangers,120.51,93
Travis Hafner, CLE, Designated Hitter,75,240,29.74,BAL,Orioles,81.43,93
Travis Hafner, CLE, Designated Hitter,75,240,29.74,TB,Rays,64.17,90
Travis Hafner, CLE, Designated Hitter,75,240,29.74,ANA,Angels,154.49,89
Travis Hafner, CLE, Designated Hitter,75,240,29.74,DET,Tigers,132.3,88
Travis Hafner, CLE, Designated Hitter,75,240,29.74,STL,Cardinals,110.3,88
Travis Hafner, CLE, Designated Hitter,75,240,29.74,LA,Dodgers,95.14,86
Travis Hafner, CLE, Designated Hitter,75,240,29.74,CWS,White Sox,96.92,85
Travis Hafner, CLE, Designated Hitter,75,240,29.74,MLW,Brewers,97.65,83
Travis Hafner, CLE, Designated Hitter,75,240,29.74,PHI,Phillies,174.54,81
Travis Hafner, CLE, Designated Hitter,75,240,29.74,ARZ,Diamondbacks,74.28,81
Travis Hafner, CLE, Designated Hitter,75,240,29.74,PIT,Pirates,63.43,79
Travis Hafner, CLE, Designated Hitter,75,240,29.74,SD,Padres,55.24,76
Travis Hafner, CLE, Designated Hitter,75,240,29.74,SEA,Mariners,81.97,75
Travis Hafner, CLE, Designated Hitter,75,240,29.74,NYM,Mets,93.35,74
Travis Hafner, CLE, Designated Hitter,75,240,29.74,TOR,Blue Jays,75.48,73
Travis Hafner, CLE, Designated Hitter,75,240,29.74,KC,Royals,60.91,72
Travis Hafner, CLE, Designated Hitter,75,240,29.74,FLA,Marlins,118.07,69
Travis Hafner, CLE, Designated Hitter,75,240,29.74,BOS,Red Sox,173.18,69
Travis Hafner, CLE, Designated Hitter,75,240,29.74,CLE,Indians,78.43,68
Travis Hafner, CLE, Designated Hitter,75,240,29.74,MIN,Twins,94.08,66
Travis Hafner, CLE, Designated Hitter,75,240,29.74,COL,Rockies,78.06,64
Travis Hafner, CLE, Designated Hitter,75,240,29.74,CHC,Cubs,88.19,61
Travis Hafner, CLE, Designated Hitter,75,240,29.74,HOU,Astros,60.65,55
Josh Rabe, MIN, Designated Hitter,74,210,28.38,WAS,Nationals,81.34,98
Josh Rabe, MIN, Designated Hitter,74,210,28.38,CIN,Reds,82.2,97
Josh Rabe, MIN, Designated Hitter,74,210,28.38,NYY,Yankees,197.96,95
Josh Rabe, MIN, Designated Hitter,74,210,28.38,SF,Giants,117.62,94
Josh Rabe, MIN, Designated Hitter,74,210,28.38,ATL,Braves,83.31,94
Josh Rabe, MIN, Designated Hitter,74,210,28.38,OAK,Athletics,55.37,94
Josh Rabe, MIN, Designated Hitter,74,210,28.38,TEX,Rangers,120.51,93
Josh Rabe, MIN, Designated Hitter,74,210,28.38,BAL,Orioles,81.43,93
Josh Rabe, MIN, Designated Hitter,74,210,28.38,TB,Rays,64.17,90
Josh Rabe, MIN, Designated Hitter,74,210,28.38,ANA,Angels,154.49,89
Josh Rabe, MIN, Designated Hitter,74,210,28.38,DET,Tigers,132.3,88
Josh Rabe, MIN, Designated Hitter,74,210,28.38,STL,Cardinals,110.3,88
Josh Rabe, MIN, Designated Hitter,74,210,28.38,LA,Dodgers,95.14,86
Josh Rabe, MIN, Designated Hitter,74,210,28.38,CWS,White Sox,96.92,85
Josh Rabe, MIN, Designated Hitter,74,210,28.38,MLW,Brewers,97.65,83
Josh Rabe, MIN, Designated Hitter,74,210,28.38,PHI,Phillies,174.54,81
Josh Rabe, MIN, Designated Hitter,74,210,28.38,ARZ,Diamondbacks,74.28,81
Josh Rabe, MIN, Designated Hitter,74,210,28.38,PIT,Pirates,63.43,79
Josh Rabe, MIN, Designated Hitter,74,210,28.38,SD,Padres,55.24,76
Josh Rabe, MIN, Designated Hitter,74,210,28.38,SEA,Mariners,81.97,75
Josh Rabe, MIN, Designated Hitter,74,210,28.38,NYM,Mets,93.35,74
Josh Rabe, MIN, Designated Hitter,74,210,28.38,TOR,Blue Jays,75.48,73
Josh Rabe, MIN, Designated Hitter,74,210,28.38,KC,Royals,60.91,72
Josh Rabe, MIN, Designated Hitter,74,210,28.38,FLA,Marlins,118.07,69
Josh Rabe, MIN, Designated Hitter,74,210,28.38,BOS,Red Sox,173.18,69
Josh Rabe, MIN, Designated Hitter,74,210,28.38,CLE,Indians,78.43,68
Josh Rabe, MIN, Designated Hitter,74,210,28.38,MIN,Twins,94.08,66
Josh Rabe, MIN, Designated Hitter,74,210,28.38,COL,Rockies,78.06,64
Josh Rabe, MIN, Designated Hitter,74,210,28.38,CHC,Cubs,88.19,61
Josh Rabe, MIN, Designated Hitter,74,210,28.38,HOU,Astros,60.65,55
Jonny Gomes, TB, Designated Hitter,73,205,26.27,WAS,Nationals,81.34,98
Jonny Gomes, TB, Designated Hitter,73,205,26.27,CIN,Reds,82.2,97
Jonny Gomes, TB, Designated Hitter,73,205,26.27,NYY,Yankees,197.96,95
Jonny Gomes, TB, Designated Hitter,73,205,26.27,SF,Giants,117.62,94
Jonny Gomes, TB, Designated Hitter,73,205,26.27,ATL,Braves,83.31,94
Jonny Gomes, TB, Designated Hitter,73,205,26.27,OAK,Athletics,55.37,94
Jonny Gomes, TB, Designated Hitter,73,205,26.27,TEX,Rangers,120.51,93
Jonny Gomes, TB, Designated Hitter,73,205,26.27,BAL,Orioles,81.43,93
Jonny Gomes, TB, Designated Hitter,73,205,26.27,TB,Rays,64.17,90
Jonny Gomes, TB, Designated Hitter,73,205,26.27,ANA,Angels,154.49,89
Jonny Gomes, TB, Designated Hitter,73,205,26.27,DET,Tigers,132.3,88
Jonny Gomes, TB, Designated Hitter,73,205,26.27,STL,Cardinals,110.3,88
Jonny Gomes, TB, Designated Hitter,73,205,26.27,LA,Dodgers,95.14,86
Jonny Gomes, TB, Designated Hitter,73,205,26.27,CWS,White Sox,96.92,85
Jonny Gomes, TB, Designated Hitter,73,205,26.27,MLW,Brewers,97.65,83
Jonny Gomes, TB, Designated Hitter,73,205,26.27,PHI,Phillies,174.54,81
Jonny Gomes, TB, Designated Hitter,73,205,26.27,ARZ,Diamondbacks,74.28,81
Jonny Gomes, TB, Designated Hitter,73,205,26.27,PIT,Pirates,63.43,79
Jonny Gomes, TB, Designated Hitter,73,205,26.27,SD,Padres,55.24,76
Jonny Gomes, TB, Designated Hitter,73,205,26.27,SEA,Mariners,81.97,75
Jonny Gomes, TB, Designated Hitter,73,205,26.27,NYM,Mets,93.35,74
Jonny Gomes, TB, Designated Hitter,73,205,26.27,TOR,Blue Jays,75.48,73
Jonny Gomes, TB, Designated Hitter,73,205,26.27,KC,Royals,60.91,72
Jonny Gomes, TB, Designated Hitter,73,205,26.27,FLA,Marlins,118.07,69
Jonny Gomes, TB, Designated Hitter,73,205,26.27,BOS,Red Sox,173.18,69
Jonny Gomes, TB, Designated Hitter,73,205,26.27,CLE,Indians,78.43,68
Jonny Gomes, TB, Designated Hitter,73,205,26.27,MIN,Twins,94.08,66
Jonny Gomes, TB, Designated Hitter,73,205,26.27,COL,Rockies,78.06,64
Jonny Gomes, TB, Designated Hitter,73,205,26.27,CHC,Cubs,88.19,61
Jonny Gomes, TB, Designated Hitter,73,205,26.27,HOU,Astros,60.65,55
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,WAS,Nationals,81.34,98
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,CIN,Reds,82.2,97
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,NYY,Yankees,197.96,95
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,SF,Giants,117.62,94
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,ATL,Braves,83.31,94
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,OAK,Athletics,55.37,94
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,TEX,Rangers,120.51,93
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,BAL,Orioles,81.43,93
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,TB,Rays,64.17,90
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,ANA,Angels,154.49,89
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,DET,Tigers,132.3,88
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,STL,Cardinals,110.3,88
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,LA,Dodgers,95.14,86
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,CWS,White Sox,96.92,85
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,MLW,Brewers,97.65,83
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,PHI,Phillies,174.54,81
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,ARZ,Diamondbacks,74.28,81
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,PIT,Pirates,63.43,79
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,SD,Padres,55.24,76
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,SEA,Mariners,81.97,75
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,NYM,Mets,93.35,74
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,TOR,Blue Jays,75.48,73
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,KC,Royals,60.91,72
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,FLA,Marlins,118.07,69
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,BOS,Red Sox,173.18,69
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,CLE,Indians,78.43,68
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,MIN,Twins,94.08,66
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,COL,Rockies,78.06,64
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,CHC,Cubs,88.19,61
Shea Hillenbrand, ANA, First Baseman,73,211,31.59,HOU,Astros,60.65,55
Craig Wilson, ATL, First Baseman,74,220,30.25,WAS,Nationals,81.34,98
Craig Wilson, ATL, First Baseman,74,220,30.25,CIN,Reds,82.2,97
Craig Wilson, ATL, First Baseman,74,220,30.25,NYY,Yankees,197.96,95
Craig Wilson, ATL, First Baseman,74,220,30.25,SF,Giants,117.62,94
Craig Wilson, ATL, First Baseman,74,220,30.25,ATL,Braves,83.31,94
Craig Wilson, ATL, First Baseman,74,220,30.25,OAK,Athletics,55.37,94
Craig Wilson, ATL, First Baseman,74,220,30.25,TEX,Rangers,120.51,93
Craig Wilson, ATL, First Baseman,74,220,30.25,BAL,Orioles,81.43,93
Craig Wilson, ATL, First Baseman,74,220,30.25,TB,Rays,64.17,90
Craig Wilson, ATL, First Baseman,74,220,30.25,ANA,Angels,154.49,89
Craig Wilson, ATL, First Baseman,74,220,30.25,DET,Tigers,132.3,88
Craig Wilson, ATL, First Baseman,74,220,30.25,STL,Cardinals,110.3,88
Craig Wilson, ATL, First Baseman,74,220,30.25,LA,Dodgers,95.14,86
Craig Wilson, ATL, First Baseman,74,220,30.25,CWS,White Sox,96.92,85
Craig Wilson, ATL, First Baseman,74,220,30.25,MLW,Brewers,97.65,83
Craig Wilson, ATL, First Baseman,74,220,30.25,PHI,Phillies,174.54,81
Craig Wilson, ATL, First Baseman,74,220,30.25,ARZ,Diamondbacks,74.28,81
Craig Wilson, ATL, First Baseman,74,220,30.25,PIT,Pirates,63.43,79
Craig Wilson, ATL, First Baseman,74,220,30.25,SD,Padres,55.24,76
Craig Wilson, ATL, First Baseman,74,220,30.25,SEA,Mariners,81.97,75
Craig Wilson, ATL, First Baseman,74,220,30.25,NYM,Mets,93.35,74
Craig Wilson, ATL, First Baseman,74,220,30.25,TOR,Blue Jays,75.48,73
Craig Wilson, ATL, First Baseman,74,220,30.25,KC,Royals,60.91,72
Craig Wilson, ATL, First Baseman,74,220,30.25,FLA,Marlins,118.07,69
Craig Wilson, ATL, First Baseman,74,220,30.25,BOS,Red Sox,173.18,69
Craig Wilson, ATL, First Baseman,74,220,30.25,CLE,Indians,78.43,68
Craig Wilson, ATL, First Baseman,74,220,30.25,MIN,Twins,94.08,66
Craig Wilson, ATL, First Baseman,74,220,30.25,COL,Rockies,78.06,64
Craig Wilson, ATL, First Baseman,74,220,30.25,CHC,Cubs,88.19,61
Craig Wilson, ATL, First Baseman,74,220,30.25,HOU,Astros,60.65,55
Joey Votto, CIN, First Baseman,75,200,23.47,WAS,Nationals,81.34,98
Joey Votto, CIN, First Baseman,75,200,23.47,CIN,Reds,82.2,97
Joey Votto, CIN, First Baseman,75,200,23.47,NYY,Yankees,197.96,95
Joey Votto, CIN, First Baseman,75,200,23.47,SF,Giants,117.62,94
Joey Votto, CIN, First Baseman,75,200,23.47,ATL,Braves,83.31,94
Joey Votto, CIN, First Baseman,75,200,23.47,OAK,Athletics,55.37,94
Joey Votto, CIN, First Baseman,75,200,23.47,TEX,Rangers,120.51,93
Joey Votto, CIN, First Baseman,75,200,23.47,BAL,Orioles,81.43,93
Joey Votto, CIN, First Baseman,75,200,23.47,TB,Rays,64.17,90
Joey Votto, CIN, First Baseman,75,200,23.47,ANA,Angels,154.49,89
Joey Votto, CIN, First Baseman,75,200,23.47,DET,Tigers,132.3,88
Joey Votto, CIN, First Baseman,75,200,23.47,STL,Cardinals,110.3,88
Joey Votto, CIN, First Baseman,75,200,23.47,LA,Dodgers,95.14,86
Joey Votto, CIN, First Baseman,75,200,23.47,CWS,White Sox,96.92,85
Joey Votto, CIN, First Baseman,75,200,23.47,MLW,Brewers,97.65,83
Joey Votto, CIN, First Baseman,75,200,23.47,PHI,Phillies,174.54,81
Joey Votto, CIN, First Baseman,75,200,23.47,ARZ,Diamondbacks,74.28,81
Joey Votto, CIN, First Baseman,75,200,23.47,PIT,Pirates,63.43,79
Joey Votto, CIN, First Baseman,75,200,23.47,SD,Padres,55.24,76
Joey Votto, CIN, First Baseman,75,200,23.47,SEA,Mariners,81.97,75
Joey Votto, CIN, First Baseman,75,200,23.47,NYM,Mets,93.35,74
Joey Votto, CIN, First Baseman,75,200,23.47,TOR,Blue Jays,75.48,73
Joey Votto, CIN, First Baseman,75,200,23.47,KC,Royals,60.91,72
Joey Votto, CIN, First Baseman,75,200,23.47,FLA,Marlins,118.07,69
Joey Votto, CIN, First Baseman,75,200,23.47,BOS,Red Sox,173.18,69
Joey Votto, CIN, First Baseman,75,200,23.47,CLE,Indians,78.43,68
Joey Votto, CIN, First Baseman,75,200,23.47,MIN,Twins,94.08,66
Joey Votto, CIN, First Baseman,75,200,23.47,COL,Rockies,78.06,64
Joey Votto, CIN, First Baseman,75,200,23.47,CHC,Cubs,88.19,61
Joey Votto, CIN, First Baseman,75,200,23.47,HOU,Astros,60.65,55
Chris Shelton, DET, First Baseman,72,220,26.68,WAS,Nationals,81.34,98
Chris Shelton, DET, First Baseman,72,220,26.68,CIN,Reds,82.2,97
Chris Shelton, DET, First Baseman,72,220,26.68,NYY,Yankees,197.96,95
Chris Shelton, DET, First Baseman,72,220,26.68,SF,Giants,117.62,94
Chris Shelton, DET, First Baseman,72,220,26.68,ATL,Braves,83.31,94
Chris Shelton, DET, First Baseman,72,220,26.68,OAK,Athletics,55.37,94
Chris Shelton, DET, First Baseman,72,220,26.68,TEX,Rangers,120.51,93
Chris Shelton, DET, First Baseman,72,220,26.68,BAL,Orioles,81.43,93
Chris Shelton, DET, First Baseman,72,220,26.68,TB,Rays,64.17,90
Chris Shelton, DET, First Baseman,72,220,26.68,ANA,Angels,154.49,89
Chris Shelton, DET, First Baseman,72,220,26.68,DET,Tigers,132.3,88
Chris Shelton, DET, First Baseman,72,220,26.68,STL,Cardinals,110.3,88
Chris Shelton, DET, First Baseman,72,220,26.68,LA,Dodgers,95.14,86
Chris Shelton, DET, First Baseman,72,220,26.68,CWS,White Sox,96.92,85
Chris Shelton, DET, First Baseman,72,220,26.68,MLW,Brewers,97.65,83
Chris Shelton, DET, First Baseman,72,220,26.68,PHI,Phillies,174.54,81
Chris Shelton, DET, First Baseman,72,220,26.68,ARZ,Diamondbacks,74.28,81
Chris Shelton, DET, First Baseman,72,220,26.68,PIT,Pirates,63.43,79
Chris Shelton, DET, First Baseman,72,220,26.68,SD,Padres,55.24,76
Chris Shelton, DET, First Baseman,72,220,26.68,SEA,Mariners,81.97,75
Chris Shelton, DET, First Baseman,72,220,26.68,NYM,Mets,93.35,74
Chris Shelton, DET, First Baseman,72,220,26.68,TOR,Blue Jays,75.48,73
Chris Shelton, DET, First Baseman,72,220,26.68,KC,Royals,60.91,72
Chris Shelton, DET, First Baseman,72,220,26.68,FLA,Marlins,118.07,69
Chris Shelton, DET, First Baseman,72,220,26.68,BOS,Red Sox,173.18,69
Chris Shelton, DET, First Baseman,72,220,26.68,CLE,Indians,78.43,68
Chris Shelton, DET, First Baseman,72,220,26.68,MIN,Twins,94.08,66
Chris Shelton, DET, First Baseman,72,220,26.68,COL,Rockies,78.06,64
Chris Shelton, DET, First Baseman,72,220,26.68,CHC,Cubs,88.19,61
Chris Shelton, DET, First Baseman,72,220,26.68,HOU,Astros,60.65,55
Olmedo Saenz, LA, First Baseman,71,221,36.39,WAS,Nationals,81.34,98
Olmedo Saenz, LA, First Baseman,71,221,36.39,CIN,Reds,82.2,97
Olmedo Saenz, LA, First Baseman,71,221,36.39,NYY,Yankees,197.96,95
Olmedo Saenz, LA, First Baseman,71,221,36.39,SF,Giants,117.62,94
Olmedo Saenz, LA, First Baseman,71,221,36.39,ATL,Braves,83.31,94
Olmedo Saenz, LA, First Baseman,71,221,36.39,OAK,Athletics,55.37,94
Olmedo Saenz, LA, First Baseman,71,221,36.39,TEX,Rangers,120.51,93
Olmedo Saenz, LA, First Baseman,71,221,36.39,BAL,Orioles,81.43,93
Olmedo Saenz, LA, First Baseman,71,221,36.39,TB,Rays,64.17,90
Olmedo Saenz, LA, First Baseman,71,221,36.39,ANA,Angels,154.49,89
Olmedo Saenz, LA, First Baseman,71,221,36.39,DET,Tigers,132.3,88
Olmedo Saenz, LA, First Baseman,71,221,36.39,STL,Cardinals,110.3,88
Olmedo Saenz, LA, First Baseman,71,221,36.39,LA,Dodgers,95.14,86
Olmedo Saenz, LA, First Baseman,71,221,36.39,CWS,White Sox,96.92,85
Olmedo Saenz, LA, First Baseman,71,221,36.39,MLW,Brewers,97.65,83
Olmedo Saenz, LA, First Baseman,71,221,36.39,PHI,Phillies,174.54,81
Olmedo Saenz, LA, First Baseman,71,221,36.39,ARZ,Diamondbacks,74.28,81
Olmedo Saenz, LA, First Baseman,71,221,36.39,PIT,Pirates,63.43,79
Olmedo Saenz, LA, First Baseman,71,221,36.39,SD,Padres,55.24,76
Olmedo Saenz, LA, First Baseman,71,221,36.39,SEA,Mariners,81.97,75
Olmedo Saenz, LA, First Baseman,71,221,36.39,NYM,Mets,93.35,74
Olmedo Saenz, LA, First Baseman,71,221,36.39,TOR,Blue Jays,75.48,73
Olmedo Saenz, LA, First Baseman,71,221,36.39,KC,Royals,60.91,72
Olmedo Saenz, LA, First Baseman,71,221,36.39,FLA,Marlins,118.07,69
Olmedo Saenz, LA, First Baseman,71,221,36.39,BOS,Red Sox,173.18,69
Olmedo Saenz, LA, First Baseman,71,221,36.39,CLE,Indians,78.43,68
Olmedo Saenz, LA, First Baseman,71,221,36.39,MIN,Twins,94.08,66
Olmedo Saenz, LA, First Baseman,71,221,36.39,COL,Rockies,78.06,64
Olmedo Saenz, LA, First Baseman,71,221,36.39,CHC,Cubs,88.19,61
Olmedo Saenz, LA, First Baseman,71,221,36.39,HOU,Astros,60.65,55
Carlos Delgado, NYM, First Baseman,75,230,34.68,WAS,Nationals,81.34,98
Carlos Delgado, NYM, First Baseman,75,230,34.68,CIN,Reds,82.2,97
Carlos Delgado, NYM, First Baseman,75,230,34.68,NYY,Yankees,197.96,95
Carlos Delgado, NYM, First Baseman,75,230,34.68,SF,Giants,117.62,94
Carlos Delgado, NYM, First Baseman,75,230,34.68,ATL,Braves,83.31,94
Carlos Delgado, NYM, First Baseman,75,230,34.68,OAK,Athletics,55.37,94
Carlos Delgado, NYM, First Baseman,75,230,34.68,TEX,Rangers,120.51,93
Carlos Delgado, NYM, First Baseman,75,230,34.68,BAL,Orioles,81.43,93
Carlos Delgado, NYM, First Baseman,75,230,34.68,TB,Rays,64.17,90
Carlos Delgado, NYM, First Baseman,75,230,34.68,ANA,Angels,154.49,89
Carlos Delgado, NYM, First Baseman,75,230,34.68,DET,Tigers,132.3,88
Carlos Delgado, NYM, First Baseman,75,230,34.68,STL,Cardinals,110.3,88
Carlos Delgado, NYM, First Baseman,75,230,34.68,LA,Dodgers,95.14,86
Carlos Delgado, NYM, First Baseman,75,230,34.68,CWS,White Sox,96.92,85
Carlos Delgado, NYM, First Baseman,75,230,34.68,MLW,Brewers,97.65,83
Carlos Delgado, NYM, First Baseman,75,230,34.68,PHI,Phillies,174.54,81
Carlos Delgado, NYM, First Baseman,75,230,34.68,ARZ,Diamondbacks,74.28,81
Carlos Delgado, NYM, First Baseman,75,230,34.68,PIT,Pirates,63.43,79
Carlos Delgado, NYM, First Baseman,75,230,34.68,SD,Padres,55.24,76
Carlos Delgado, NYM, First Baseman,75,230,34.68,SEA,Mariners,81.97,75
Carlos Delgado, NYM, First Baseman,75,230,34.68,NYM,Mets,93.35,74
Carlos Delgado, NYM, First Baseman,75,230,34.68,TOR,Blue Jays,75.48,73
Carlos Delgado, NYM, First Baseman,75,230,34.68,KC,Royals,60.91,72
Carlos Delgado, NYM, First Baseman,75,230,34.68,FLA,Marlins,118.07,69
Carlos Delgado, NYM, First Baseman,75,230,34.68,BOS,Red Sox,173.18,69
Carlos Delgado, NYM, First Baseman,75,230,34.68,CLE,Indians,78.43,68
Carlos Delgado, NYM, First Baseman,75,230,34.68,MIN,Twins,94.08,66
Carlos Delgado, NYM, First Baseman,75,230,34.68,COL,Rockies,78.06,64
Carlos Delgado, NYM, First Baseman,75,230,34.68,CHC,Cubs,88.19,61
Carlos Delgado, NYM, First Baseman,75,230,34.68,HOU,Astros,60.65,55
Ryan Howard, PHI, First Baseman,76,230,27.28,WAS,Nationals,81.34,98
Ryan Howard, PHI, First Baseman,76,230,27.28,CIN,Reds,82.2,97
Ryan Howard, PHI, First Baseman,76,230,27.28,NYY,Yankees,197.96,95
Ryan Howard, PHI, First Baseman,76,230,27.28,SF,Giants,117.62,94
Ryan Howard, PHI, First Baseman,76,230,27.28,ATL,Braves,83.31,94
Ryan Howard, PHI, First Baseman,76,230,27.28,OAK,Athletics,55.37,94
Ryan Howard, PHI, First Baseman,76,230,27.28,TEX,Rangers,120.51,93
Ryan Howard, PHI, First Baseman,76,230,27.28,BAL,Orioles,81.43,93
Ryan Howard, PHI, First Baseman,76,230,27.28,TB,Rays,64.17,90
Ryan Howard, PHI, First Baseman,76,230,27.28,ANA,Angels,154.49,89
Ryan Howard, PHI, First Baseman,76,230,27.28,DET,Tigers,132.3,88
Ryan Howard, PHI, First Baseman,76,230,27.28,STL,Cardinals,110.3,88
Ryan Howard, PHI, First Baseman,76,230,27.28,LA,Dodgers,95.14,86
Ryan Howard, PHI, First Baseman,76,230,27.28,CWS,White Sox,96.92,85
Ryan Howard, PHI, First Baseman,76,230,27.28,MLW,Brewers,97.65,83
Ryan Howard, PHI, First Baseman,76,230,27.28,PHI,Phillies,174.54,81
Ryan Howard, PHI, First Baseman,76,230,27.28,ARZ,Diamondbacks,74.28,81
Ryan Howard, PHI, First Baseman,76,230,27.28,PIT,Pirates,63.43,79
Ryan Howard, PHI, First Baseman,76,230,27.28,SD,Padres,55.24,76
Ryan Howard, PHI, First Baseman,76,230,27.28,SEA,Mariners,81.97,75
Ryan Howard, PHI, First Baseman,76,230,27.28,NYM,Mets,93.35,74
Ryan Howard, PHI, First Baseman,76,230,27.28,TOR,Blue Jays,75.48,73
Ryan Howard, PHI, First Baseman,76,230,27.28,KC,Royals,60.91,72
Ryan Howard, PHI, First Baseman,76,230,27.28,FLA,Marlins,118.07,69
Ryan Howard, PHI, First Baseman,76,230,27.28,BOS,Red Sox,173.18,69
Ryan Howard, PHI, First Baseman,76,230,27.28,CLE,Indians,78.43,68
Ryan Howard, PHI, First Baseman,76,230,27.28,MIN,Twins,94.08,66
Ryan Howard, PHI, First Baseman,76,230,27.28,COL,Rockies,78.06,64
Ryan Howard, PHI, First Baseman,76,230,27.28,CHC,Cubs,88.19,61
Ryan Howard, PHI, First Baseman,76,230,27.28,HOU,Astros,60.65,55
